date,team,W/L,eFG%,TOV%,ORB%,FT/FGA,IsRegular,Season
2000-11-30,BOS,0,.534,15.7,21.1,.243,1,2000
2000-11-30,POR,1,.534,17.8,34.3,.216,1,2000
2000-11-30,DAL,0,.441,18.5,34.1,.224,1,2000
2000-11-30,SEA,1,.61,13.1,22.6,.256,1,2000
2000-11-30,LAL,0,.418,18.2,32.7,.2,1,2000
2000-12-01,BOS,0,.494,14.7,35.1,.165,1,2000
2000-12-01,MIN,1,.481,10.7,25.6,.364,1,2000
2000-12-01,CHI,0,.4,12.1,30.2,.429,1,2000
2000-12-01,NYK,1,.442,11.5,28.6,.435,1,2000
2000-12-01,DET,1,.583,14.9,14.7,.154,1,2000
2000-12-01,CLE,0,.41,16.1,37.3,.225,1,2000
2000-12-01,LAL,1,.531,12.8,35,.3,1,2000
2000-12-01,SAS,0,.475,8.6,25.6,.284,1,2000
2000-12-01,MIA,0,.536,24,23.1,.571,1,2000
2000-12-01,UTA,1,.433,13.3,32.5,.387,1,2000
2000-12-01,ORL,1,.441,17.2,13,.211,1,2000
2000-12-01,NJN,0,.352,17.6,22.9,.284,1,2000
2000-12-01,PHI,1,.479,19,37.8,.342,1,2000
2000-12-01,CHH,0,.345,15.4,34.5,.19,1,2000
2000-12-01,SAC,1,.548,16.3,25.6,.155,1,2000
2000-12-01,PHO,0,.456,14.5,29.6,.178,1,2000
2000-12-01,TOR,1,.517,9.3,20.5,.161,1,2000
2000-12-01,LAC,0,.476,17.5,36.7,.179,1,2000
2000-12-01,VAN,0,.364,13,29.1,.136,1,2000
2000-12-01,IND,1,.47,17.3,28.2,.11,1,2000
2000-12-02,ATL,1,.428,13,30.4,.361,1,2000
2000-12-02,MIL,0,.475,15.6,23.3,.225,1,2000
2000-12-02,CHH,1,.493,17.7,32.3,.357,1,2000
2000-12-02,UTA,0,.473,15.1,23.5,.257,1,2000
2000-12-02,CLE,0,.35,14.7,34.5,.167,1,2000
2000-12-02,PHI,1,.564,11.3,30.6,.308,1,2000
2000-12-02,DEN,1,.464,11.1,38.2,.146,1,2000
2000-12-02,SEA,0,.477,13.8,23.4,.116,1,2000
2000-12-02,GSW,0,.341,11.3,31.3,.176,1,2000
2000-12-02,DAL,1,.506,17.1,27.3,.143,1,2000
2000-12-02,HOU,0,.55,21,25.7,.114,1,2000
2000-12-02,POR,1,.527,11.5,27.8,.26,1,2000
2000-12-02,NJN,0,.379,17.9,25,.3,1,2000
2000-12-02,ORL,1,.467,10,34.7,.11,1,2000
2000-12-02,NYK,1,.609,21.2,38.5,.344,1,2000
2000-12-02,MIN,0,.481,11.1,26.2,.148,1,2000
2000-12-02,WAS,0,.453,13.1,35.1,.311,1,2000
2000-12-02,MIA,1,.486,9.6,25.6,.338,1,2000
2000-12-03,BOS,1,.462,14.8,16.3,.291,1,2000
2000-12-03,LAC,0,.388,18,30,.313,1,2000
2000-12-03,DET,1,.461,17.4,34,.303,1,2000
2000-12-03,WAS,0,.42,16.4,31,.235,1,2000
2000-12-03,LAL,1,.458,12.9,47.7,.262,1,2000
2000-12-03,DAL,0,.512,11.7,23.1,.105,1,2000
2000-12-03,MIL,1,.423,14.3,34.8,.25,1,2000
2000-12-03,IND,0,.439,22,13.5,.333,1,2000
2000-12-03,PHO,1,.455,15.8,20.5,.167,1,2000
2000-12-03,POR,0,.432,21,25,.219,1,2000
2000-12-03,SEA,1,.592,12.6,31.3,.368,1,2000
2000-12-03,GSW,0,.478,10.7,31.9,.165,1,2000
2000-12-03,VAN,0,.412,12.6,31.3,.106,1,2000
2000-12-03,SAS,1,.593,14.9,23.5,.107,1,2000
2000-12-04,DEN,1,.418,11.3,31.7,.4,1,2000
2000-12-04,PHI,0,.431,17.1,29.2,.363,1,2000
2000-12-04,NYK,1,.603,13.3,26.5,.154,1,2000
2000-12-04,LAC,0,.468,23,28.9,.323,1,2000
2000-12-05,ATL,0,.527,15.6,27.8,.205,1,2000
2000-12-05,MIA,1,.551,15.5,34.3,.348,1,2000
2000-12-05,CLE,1,.391,15.9,26.5,.128,1,2000
2000-12-05,CHH,0,.319,13.8,28.3,.188,1,2000
2000-12-05,HOU,1,.563,13.9,33.3,.389,1,2000
2000-12-05,DAL,0,.519,13.6,26.3,.253,1,2000
2000-12-05,IND,1,.48,20,24.3,.23,1,2000
2000-12-05,NJN,0,.28,14.2,26.2,.22,1,2000
2000-12-05,LAL,1,.465,13.8,31.7,.2,1,2000
2000-12-05,PHI,0,.42,12.2,31.1,.138,1,2000
2000-12-05,MIN,1,.507,14,15.6,.414,1,2000
2000-12-05,CHI,0,.442,14.3,33.3,.163,1,2000
2000-12-05,ORL,1,.537,10,35.9,.173,1,2000
2000-12-05,BOS,0,.58,18.3,33.3,.261,1,2000
2000-12-05,SAC,1,.371,11.6,22.6,.169,1,2000
2000-12-05,SAS,0,.378,20.4,29.8,.159,1,2000
2000-12-05,UTA,1,.566,14.4,27.3,.158,1,2000
2000-12-05,TOR,0,.432,14,26.2,.27,1,2000
2000-12-05,VAN,1,.487,12.2,23.1,.224,1,2000
2000-12-05,DET,0,.507,17.2,27.5,.079,1,2000
2000-12-06,CHH,1,.5,11.3,31,.23,1,2000
2000-12-06,IND,0,.465,15.3,22.5,.292,1,2000
2000-12-06,CHI,0,.441,17.8,39.5,.276,1,2000
2000-12-06,CLE,1,.493,17.4,41.2,.224,1,2000
2000-12-06,DAL,1,.596,18.2,26.7,.096,1,2000
2000-12-06,NYK,0,.396,6,25.5,.244,1,2000
2000-12-06,GSW,1,.553,15.1,34.1,.223,1,2000
2000-12-06,LAL,0,.571,17.2,41,.185,1,2000
2000-12-06,MIA,1,.483,14.6,31,.14,1,2000
2000-12-06,DEN,0,.383,15.9,25.5,.198,1,2000
2000-12-06,NJN,0,.433,13.6,25.6,.293,1,2000
2000-12-06,MIL,1,.577,18.4,38.2,.244,1,2000
2000-12-06,POR,1,.494,9.9,30.2,.143,1,2000
2000-12-06,TOR,0,.46,11.1,25,.253,1,2000
2000-12-06,SEA,0,.448,12.5,26.2,.241,1,2000
2000-12-06,DET,1,.538,14.5,34.2,.325,1,2000
2000-12-06,WAS,0,.452,19.8,26.2,.301,1,2000
2000-12-06,LAC,1,.442,14.1,33.3,.198,1,2000
2000-12-07,MIL,0,.5,10.8,37.2,.185,1,2000
2000-12-07,PHO,1,.563,11,26.5,.19,1,2000
2000-12-07,MIN,1,.53,14.1,28.1,.19,1,2000
2000-12-07,WAS,0,.458,16.9,15.4,.145,1,2000
2000-12-07,ORL,1,.471,11.6,34.1,.271,1,2000
2000-12-07,DEN,0,.412,10,27.1,.271,1,2000
2000-12-07,SAS,0,.439,13.8,22.2,.379,1,2000
2000-12-07,NYK,1,.481,14.4,23.1,.156,1,2000
2000-12-07,UTA,1,.506,12.6,17.1,.183,1,2000
2000-12-07,VAN,0,.47,24.2,28.6,.379,1,2000
2000-12-08,BOS,0,.513,19.9,28.6,.141,1,2000
2000-12-08,IND,1,.513,13.3,28.6,.291,1,2000
2000-12-08,CHH,1,.521,11.9,19.4,.254,1,2000
2000-12-08,LAC,0,.507,19.7,25.8,.265,1,2000
2000-12-08,DAL,1,.511,12.5,34.9,.184,1,2000
2000-12-08,CHI,0,.481,19,27.9,.156,1,2000
2000-12-08,GSW,0,.431,16.8,38.3,.195,1,2000
2000-12-08,TOR,1,.494,18.2,56.1,.239,1,2000
2000-12-08,LAL,0,.45,6.9,35,.05,1,2000
2000-12-08,SEA,1,.539,12.5,26.2,.276,1,2000
2000-12-08,MIA,1,.396,10.6,16.3,.319,1,2000
2000-12-08,ATL,0,.429,22.1,39,.229,1,2000
2000-12-08,NJN,1,.479,13.6,22.9,.219,1,2000
2000-12-08,PHO,0,.437,13.6,21.6,.31,1,2000
2000-12-08,POR,0,.5,14.4,17.5,.16,1,2000
2000-12-08,PHI,1,.539,13.3,24.3,.329,1,2000
2000-12-08,SAC,1,.524,14.4,32.5,.274,1,2000
2000-12-08,HOU,0,.461,14.8,24.4,.368,1,2000
2000-12-09,CLE,1,.486,15.5,31.4,.338,1,2000
2000-12-09,ATL,0,.454,13.8,31,.126,1,2000
2000-12-09,IND,1,.453,11.8,23.9,.244,1,2000
2000-12-09,CHH,0,.458,19.8,34.9,.241,1,2000
2000-12-09,MIL,1,.463,12.4,20.5,.313,1,2000
2000-12-09,WAS,0,.388,15.9,27.3,.363,1,2000
2000-12-09,MIN,1,.378,7.8,23.1,.28,1,2000
2000-12-09,LAC,0,.37,15.5,24.5,.208,1,2000
2000-12-09,NYK,1,.482,11.7,29.3,.207,1,2000
2000-12-09,DEN,0,.432,8.9,29.4,.222,1,2000
2000-12-09,POR,1,.5,15.5,28.6,.39,1,2000
2000-12-09,DET,0,.396,21.5,22.2,.286,1,2000
2000-12-09,SAS,1,.592,16.7,33.3,.296,1,2000
2000-12-09,CHI,0,.45,13.9,17.8,.113,1,2000
2000-12-09,SEA,0,.556,14.4,31.4,.188,1,2000
2000-12-09,HOU,1,.524,9.3,19.5,.259,1,2000
2000-12-09,UTA,1,.562,13.8,44.4,.42,1,2000
2000-12-09,GSW,0,.528,13.6,38.1,.211,1,2000
2000-12-09,VAN,0,.377,18.4,25,.329,1,2000
2000-12-09,PHI,1,.437,16.3,23.3,.177,1,2000
2000-12-10,BOS,1,.411,13.6,21.7,.333,1,2000
2000-12-10,DEN,0,.42,15.5,24.5,.318,1,2000
2000-12-10,LAL,1,.556,10.9,26.7,.133,1,2000
2000-12-10,DET,0,.438,11.2,12.2,.125,1,2000
2000-12-10,NJN,0,.349,15.9,17.4,.301,1,2000
2000-12-10,DAL,1,.564,16.5,19.4,.286,1,2000
2000-12-10,SAC,1,.445,13.6,32.5,.341,1,2000
2000-12-10,MIA,0,.506,20.1,36.4,.171,1,2000
2000-12-10,TOR,0,.395,11.9,33.3,.284,1,2000
2000-12-10,PHO,1,.488,10.9,29.5,.213,1,2000
2000-12-11,CHI,0,.443,13.9,22.2,.127,1,2000
2000-12-11,PHO,1,.5,15.5,23.1,.194,1,2000
2000-12-11,LAC,1,.457,13.3,33.3,.222,1,2000
2000-12-11,ORL,0,.418,10.6,40.4,.106,1,2000
2000-12-11,PHI,0,.425,18.4,23.9,.288,1,2000
2000-12-11,MIN,1,.437,12,26.9,.137,1,2000
2000-12-11,UTA,0,.392,12.2,30.6,.266,1,2000
2000-12-11,SAS,1,.459,21.1,32.3,.574,1,2000
2000-12-11,VAN,0,.394,9.4,18.8,.15,1,2000
2000-12-11,HOU,1,.444,13.8,29.3,.123,1,2000
2000-12-12,ATL,1,.488,11.9,17.4,.363,1,2000
2000-12-12,SAC,0,.46,11.7,19.6,.218,1,2000
2000-12-12,CLE,1,.438,16.2,52.3,.259,1,2000
2000-12-12,DAL,0,.459,7.2,18.2,.106,1,2000
2000-12-12,DEN,0,.461,15.7,17,.182,1,2000
2000-12-12,MIA,1,.526,14.1,14.7,.211,1,2000
2000-12-12,GSW,0,.438,16.1,42.3,.169,1,2000
2000-12-12,POR,1,.513,13.5,30.8,.253,1,2000
2000-12-12,LAL,0,.505,12.2,34,.143,1,2000
2000-12-12,MIL,1,.537,10.6,22,.256,1,2000
2000-12-12,NJN,1,.543,10.1,36.1,.329,1,2000
2000-12-12,MIN,0,.435,12.2,36,.152,1,2000
2000-12-12,SEA,1,.458,15.8,40.5,.253,1,2000
2000-12-12,ORL,0,.464,14,25.5,.167,1,2000
2000-12-12,TOR,1,.454,12.2,42.9,.287,1,2000
2000-12-12,IND,0,.438,18.9,31.7,.356,1,2000
2000-12-13,BOS,0,.462,24.8,28.1,.379,1,2000
2000-12-13,CHI,1,.527,19,30.8,.351,1,2000
2000-12-13,CHH,1,.512,13.3,23.1,.193,1,2000
2000-12-13,SAC,0,.447,15.4,17.4,.307,1,2000
2000-12-13,DET,1,.457,14.1,21.4,.222,1,2000
2000-12-13,ATL,0,.335,17.6,15.4,.203,1,2000
2000-12-13,IND,1,.564,14.4,27.8,.257,1,2000
2000-12-13,DAL,0,.487,16.8,27.8,.237,1,2000
2000-12-13,LAC,0,.413,15.7,28,.198,1,2000
2000-12-13,MIA,1,.431,10.8,23.4,.218,1,2000
2000-12-13,PHO,1,.518,11.4,28.9,.176,1,2000
2000-12-13,SAS,0,.403,13.2,30.2,.486,1,2000
2000-12-13,POR,1,.418,13.4,40.9,.294,1,2000
2000-12-13,LAL,0,.432,8.8,21.7,.198,1,2000
2000-12-13,UTA,0,.493,12.6,30,.355,1,2000
2000-12-13,MIL,1,.486,12.4,35.3,.548,1,2000
2000-12-13,VAN,0,.442,11.1,26.1,.198,1,2000
2000-12-13,SEA,1,.513,15,25,.227,1,2000
2000-12-13,WAS,0,.409,19.5,34.1,.114,1,2000
2000-12-13,PHI,1,.482,15.5,31.9,.25,1,2000
2000-12-14,GSW,0,.405,8.5,38.2,.14,1,2000
2000-12-14,HOU,1,.521,19.9,28.6,.319,1,2000
2000-12-14,SAS,0,.481,14.1,20,.269,1,2000
2000-12-14,DEN,1,.446,10.2,21.3,.337,1,2000
2000-12-14,TOR,1,.34,17.5,41.7,.185,1,2000
2000-12-14,NYK,0,.404,16.1,18.6,.123,1,2000
2000-12-15,BOS,0,.407,15.2,29.2,.077,1,2000
2000-12-15,SAC,1,.47,7.6,31.3,.298,1,2000
2000-12-15,CHI,0,.352,11.8,20.8,.21,1,2000
2000-12-15,ATL,1,.38,14.5,33.3,.316,1,2000
2000-12-15,DET,0,.391,11.9,30.5,.253,1,2000
2000-12-15,MIN,1,.488,15.6,30.8,.232,1,2000
2000-12-15,IND,0,.457,19.6,29.3,.443,1,2000
2000-12-15,CLE,1,.482,11.7,37.2,.247,1,2000
2000-12-15,LAL,1,.473,11.7,40.4,.108,1,2000
2000-12-15,VAN,0,.413,13.7,17,.125,1,2000
2000-12-15,MIL,1,.488,9.5,27.3,.262,1,2000
2000-12-15,TOR,0,.482,12.5,27.8,.22,1,2000
2000-12-15,NYK,0,.398,27.3,25.6,.109,1,2000
2000-12-15,UTA,1,.536,18.7,32.3,.217,1,2000
2000-12-15,PHI,0,.461,16.8,29.3,.299,1,2000
2000-12-15,DAL,1,.516,8.1,27.7,.147,1,2000
2000-12-15,PHO,0,.38,12.8,43.9,.196,1,2000
2000-12-15,LAC,1,.537,22.3,43.2,.388,1,2000
2000-12-15,POR,1,.532,18.6,39.5,.278,1,2000
2000-12-15,ORL,0,.474,11.5,21.7,.282,1,2000
2000-12-15,SEA,1,.552,15.7,27.8,.182,1,2000
2000-12-15,MIA,0,.408,16.5,26.2,.25,1,2000
2000-12-15,WAS,0,.451,15.8,26.2,.183,1,2000
2000-12-15,CHH,1,.519,13.2,21.6,.235,1,2000
2000-12-16,ATL,0,.469,20,33.3,.1,1,2000
2000-12-16,NJN,1,.456,8.1,21.4,.2,1,2000
2000-12-16,CHH,1,.586,17.4,22.6,.243,1,2000
2000-12-16,BOS,0,.455,15.4,22.7,.221,1,2000
2000-12-16,CHI,0,.464,11.4,34.7,.169,1,2000
2000-12-16,PHI,1,.571,17.2,34.5,.271,1,2000
2000-12-16,CLE,1,.48,17.5,21.1,.342,1,2000
2000-12-16,UTA,0,.432,12.2,19,.272,1,2000
2000-12-16,GSW,0,.461,18.4,22.5,.197,1,2000
2000-12-16,MIA,1,.472,15.7,26.3,.366,1,2000
2000-12-16,HOU,0,.457,11.4,38.8,.161,1,2000
2000-12-16,DEN,1,.518,9.6,32.6,.165,1,2000
2000-12-16,MIN,1,.476,12.4,24.3,.427,1,2000
2000-12-16,IND,0,.512,13.9,25.6,.271,1,2000
2000-12-16,SAS,1,.484,21.6,15.8,.438,1,2000
2000-12-16,PHO,0,.328,12.9,25.5,.256,1,2000
2000-12-17,DET,0,.402,12.7,34.8,.293,1,2000
2000-12-17,DAL,1,.532,16.7,17.1,.221,1,2000
2000-12-17,LAC,0,.432,12.9,31,.296,1,2000
2000-12-17,WAS,1,.444,7.2,36.2,.27,1,2000
2000-12-17,NJN,0,.363,12.3,26.5,.263,1,2000
2000-12-17,SAC,1,.514,16.8,29.7,.274,1,2000
2000-12-17,NYK,1,.481,18.5,37.2,.304,1,2000
2000-12-17,MIL,0,.403,8,25.9,.237,1,2000
2000-12-17,TOR,0,.383,8.7,35.6,.214,1,2000
2000-12-17,LAL,1,.482,10.9,14.9,.289,1,2000
2000-12-17,VAN,0,.422,9.6,38.3,.338,1,2000
2000-12-17,ORL,1,.537,11,32.4,.173,1,2000
2000-12-18,BOS,0,.475,11.5,40,.259,1,2000
2000-12-18,DAL,1,.561,12.3,22.2,.311,1,2000
2000-12-19,ATL,1,.487,13.6,26.3,.187,1,2000
2000-12-19,NYK,0,.425,12.1,27.1,.113,1,2000
2000-12-19,CHI,0,.429,14.1,19,.357,1,2000
2000-12-19,IND,1,.485,19.9,27.3,.415,1,2000
2000-12-19,GSW,1,.535,9.8,38.1,.341,1,2000
2000-12-19,MIN,0,.473,14.7,44.7,.143,1,2000
2000-12-19,HOU,0,.435,17.4,30.4,.156,1,2000
2000-12-19,SAS,1,.494,12.1,33.3,.13,1,2000
2000-12-19,MIA,0,.424,6.5,25,.152,1,2000
2000-12-19,LAL,1,.487,11.5,31.1,.092,1,2000
2000-12-19,PHO,0,.393,14.4,21.2,.214,1,2000
2000-12-19,DET,1,.401,18.5,31.1,.296,1,2000
2000-12-19,SAC,1,.459,7.8,25.5,.175,1,2000
2000-12-19,WAS,0,.378,20.7,31,.122,1,2000
2000-12-19,TOR,1,.506,10.2,36.4,.146,1,2000
2000-12-19,UTA,0,.449,11,30.4,.182,1,2000
2000-12-20,BOS,1,.424,14,29.8,.405,1,2000
2000-12-20,NJN,0,.37,13.3,14.6,.438,1,2000
2000-12-20,CHH,1,.379,22.3,40.5,.171,1,2000
2000-12-20,MIA,0,.331,18.3,17,.2,1,2000
2000-12-20,DAL,1,.506,15.5,43.6,.296,1,2000
2000-12-20,POR,0,.519,15.1,28.6,.225,1,2000
2000-12-20,DEN,1,.538,10,25,.098,1,2000
2000-12-20,DET,0,.522,14.2,32.4,.146,1,2000
2000-12-20,IND,0,.482,13.9,23.1,.232,1,2000
2000-12-20,TOR,1,.398,11.2,32,.33,1,2000
2000-12-20,LAC,1,.592,19.9,40.7,.268,1,2000
2000-12-20,MIN,0,.451,12.9,28.3,.268,1,2000
2000-12-20,PHI,0,.393,14.1,34.1,.4,1,2000
2000-12-20,UTA,1,.437,16.3,28.2,.408,1,2000
2000-12-20,SAS,1,.465,13.7,34.7,.176,1,2000
2000-12-20,CLE,0,.41,14.9,21.7,.167,1,2000
2000-12-20,SEA,1,.399,13.3,47.3,.101,1,2000
2000-12-20,SAC,0,.45,16.8,28.3,.163,1,2000
2000-12-20,VAN,1,.593,18.1,31.3,.387,1,2000
2000-12-20,WAS,0,.537,18.6,36.8,.21,1,2000
2000-12-21,HOU,0,.513,17.2,36.8,.195,1,2000
2000-12-21,LAL,1,.57,13.9,28.2,.254,1,2000
2000-12-21,MIL,1,.377,16.6,22.7,.286,1,2000
2000-12-21,NJN,0,.353,18.6,26.9,.333,1,2000
2000-12-21,NYK,0,.507,17.5,16.7,.118,1,2000
2000-12-21,BOS,1,.444,10,19.1,.389,1,2000
2000-12-21,ORL,1,.513,12.8,19.4,.276,1,2000
2000-12-21,CHI,0,.434,12.6,18.6,.289,1,2000
2000-12-22,DAL,0,.482,4.9,14,.277,1,2000
2000-12-22,LAL,1,.585,17.7,35.1,.352,1,2000
2000-12-22,DEN,1,.564,9.4,27.5,.221,1,2000
2000-12-22,POR,0,.442,10.2,35.6,.233,1,2000
2000-12-22,IND,0,.484,11,16.7,.635,1,2000
2000-12-22,UTA,1,.53,8.9,35.1,.253,1,2000
2000-12-22,MIA,1,.522,12.4,25,.449,1,2000
2000-12-22,CLE,0,.514,18.7,35.5,.292,1,2000
2000-12-22,MIN,0,.391,14.1,15.9,.167,1,2000
2000-12-22,CHH,1,.432,10.2,6.7,.16,1,2000
2000-12-22,PHI,0,.447,23.9,20.6,.351,1,2000
2000-12-22,NYK,1,.5,18.7,43.6,.23,1,2000
2000-12-22,SAS,1,.524,14.7,28.6,.232,1,2000
2000-12-22,GSW,0,.366,12,35.1,.204,1,2000
2000-12-22,SEA,1,.46,11.3,37.8,.295,1,2000
2000-12-22,WAS,0,.391,12.9,27.7,.333,1,2000
2000-12-22,TOR,0,.36,10.4,25.9,.054,1,2000
2000-12-22,ATL,1,.414,14.9,22.7,.136,1,2000
2000-12-22,VAN,0,.46,11.1,35.4,.149,1,2000
2000-12-22,SAC,1,.488,7.9,22.7,.141,1,2000
2000-12-23,ATL,1,.469,12,41.5,.2,1,2000
2000-12-23,IND,0,.441,10.3,31,.263,1,2000
2000-12-23,CHH,1,.494,13.1,14.6,.099,1,2000
2000-12-23,SAS,0,.439,18.9,21.7,.257,1,2000
2000-12-23,DET,1,.541,11.7,27,.351,1,2000
2000-12-23,CHI,0,.493,18.9,32.4,.253,1,2000
2000-12-23,HOU,0,.464,16.8,28.9,.107,1,2000
2000-12-23,GSW,1,.475,15.8,26.2,.253,1,2000
2000-12-23,LAC,1,.448,12.9,20.9,.174,1,2000
2000-12-23,VAN,0,.435,14.5,29.5,.202,1,2000
2000-12-23,MIL,1,.528,17.4,24.1,.408,1,2000
2000-12-23,BOS,0,.446,10.8,23.9,.286,1,2000
2000-12-23,MIN,0,.46,15.9,37.2,.138,1,2000
2000-12-23,UTA,1,.493,17.7,20,.435,1,2000
2000-12-23,NJN,0,.395,15.2,38.3,.198,1,2000
2000-12-23,MIA,1,.508,17.7,17.9,.393,1,2000
2000-12-23,ORL,1,.543,14.6,21.1,.268,1,2000
2000-12-23,CLE,0,.427,13.5,23.9,.268,1,2000
2000-12-23,PHO,1,.524,14,18.9,.153,1,2000
2000-12-23,DEN,0,.41,11.5,20,.225,1,2000
2000-12-23,POR,1,.494,19.2,30.6,.128,1,2000
2000-12-23,WAS,0,.431,25.7,18.9,.215,1,2000
2000-12-23,SAC,1,.406,14.3,35.6,.329,1,2000
2000-12-23,SEA,0,.452,15.5,28.9,.086,1,2000
2000-12-25,IND,1,.506,16.9,34.9,.214,1,2000
2000-12-25,ORL,0,.436,13.2,25.6,.321,1,2000
2000-12-25,LAL,0,.514,11.5,19.5,.378,1,2000
2000-12-25,POR,1,.513,8.6,31.6,.408,1,2000
2000-12-26,CHH,1,.476,12.2,22.7,.417,1,2000
2000-12-26,CLE,0,.461,15.1,35.4,.315,1,2000
2000-12-26,DAL,1,.568,11.2,11.1,.272,1,2000
2000-12-26,SEA,0,.475,18.3,19,.198,1,2000
2000-12-26,DEN,1,.505,11.2,39.1,.161,1,2000
2000-12-26,LAC,0,.505,9.8,35.6,.163,1,2000
2000-12-26,DET,1,.566,26,25,.353,1,2000
2000-12-26,BOS,0,.412,14,21.3,.306,1,2000
2000-12-26,MIL,1,.486,16.8,15.4,.247,1,2000
2000-12-26,ORL,0,.352,15.7,27.3,.17,1,2000
2000-12-26,MIN,1,.519,11.9,16.7,.228,1,2000
2000-12-26,TOR,0,.483,9.3,23.9,.111,1,2000
2000-12-26,NJN,0,.341,9.3,27.3,.182,1,2000
2000-12-26,ATL,1,.354,16.5,37.5,.316,1,2000
2000-12-26,SAS,1,.525,11.7,31,.253,1,2000
2000-12-26,HOU,0,.454,10.8,33.3,.184,1,2000
2000-12-26,UTA,0,.513,15.1,22.9,.156,1,2000
2000-12-26,PHI,1,.56,16.9,30,.328,1,2000
2000-12-26,VAN,0,.514,18.7,22.6,.274,1,2000
2000-12-26,PHO,1,.527,15.8,11.4,.24,1,2000
2000-12-27,GSW,0,.546,11.2,30.8,.172,1,2000
2000-12-27,PHI,1,.565,15,45.2,.259,1,2000
2000-12-27,HOU,0,.456,12.7,29.8,.099,1,2000
2000-12-27,SEA,1,.511,9,39.1,.167,1,2000
2000-12-27,MIA,1,.469,15.1,25,.2,1,2000
2000-12-27,IND,0,.448,18.1,11.1,.284,1,2000
2000-12-27,WAS,0,.41,22.7,30.6,.525,1,2000
2000-12-27,NYK,1,.493,17.8,15.2,.324,1,2000
2000-12-28,CHI,1,.564,13.8,18.8,.218,1,2000
2000-12-28,SAS,0,.551,14.3,20.7,.426,1,2000
2000-12-28,CLE,0,.444,18.9,26.2,.366,1,2000
2000-12-28,MIL,1,.5,11.8,31,.274,1,2000
2000-12-28,DAL,1,.553,15.5,26.3,.276,1,2000
2000-12-28,LAC,0,.443,11.4,31.5,.218,1,2000
2000-12-28,DEN,0,.449,8.6,26.1,.159,1,2000
2000-12-28,TOR,1,.45,6.8,29.2,.144,1,2000
2000-12-28,MIN,1,.409,10.9,20,.325,1,2000
2000-12-28,ATL,0,.427,19.2,35,.227,1,2000
2000-12-28,NJN,0,.549,12.3,32.3,.272,1,2000
2000-12-28,BOS,1,.585,17.2,33.3,.408,1,2000
2000-12-28,ORL,1,.467,12.8,28.3,.187,1,2000
2000-12-28,DET,0,.444,13.9,31.3,.296,1,2000
2000-12-28,PHO,0,.326,13.1,30.2,.168,1,2000
2000-12-28,LAL,1,.554,11,13,.277,1,2000
2000-12-28,SAC,1,.457,13.1,23.4,.195,1,2000
2000-12-28,CHH,0,.421,15.8,30.4,.22,1,2000
2000-12-28,UTA,0,.571,18.9,27,.314,1,2000
2000-12-28,POR,1,.5,17.2,28.2,.304,1,2000
2000-12-29,ATL,0,.468,18.2,33.3,.169,1,2000
2000-12-29,CLE,1,.513,16,23.5,.267,1,2000
2000-12-29,GSW,1,.558,12.9,31.6,.182,1,2000
2000-12-29,UTA,0,.476,14.5,30.4,.134,1,2000
2000-12-29,MIA,1,.532,5.5,14.3,.208,1,2000
2000-12-29,WAS,0,.507,15.3,33.3,.184,1,2000
2000-12-29,NYK,1,.521,12.7,23.5,.314,1,2000
2000-12-29,CHI,0,.394,17,18.6,.169,1,2000
2000-12-29,POR,1,.56,20.4,36.8,.119,1,2000
2000-12-29,VAN,0,.479,21,11.1,.167,1,2000
2000-12-30,BOS,0,.423,8.9,13.6,.308,1,2000
2000-12-30,ORL,1,.506,17,30.2,.146,1,2000
2000-12-30,DAL,0,.419,14.6,21.3,.5,1,2000
2000-12-30,HOU,1,.537,13.5,27.9,.317,1,2000
2000-12-30,DEN,1,.529,15.3,21.1,.706,1,2000
2000-12-30,MIL,0,.435,9.1,30,.344,1,2000
2000-12-30,DET,0,.464,16.4,29.5,.301,1,2000
2000-12-30,MIA,1,.495,8.7,14.9,.194,1,2000
2000-12-30,IND,0,.398,9.7,26,.133,1,2000
2000-12-30,SAS,1,.5,15.9,25.6,.236,1,2000
2000-12-30,LAC,0,.527,9.6,24.4,.172,1,2000
2000-12-30,LAL,1,.542,6.1,27.5,.137,1,2000
2000-12-30,MIN,0,.4,8.1,11.4,.129,1,2000
2000-12-30,NYK,1,.456,12.8,31.3,.188,1,2000
2000-12-30,PHO,1,.52,7.1,27.3,.395,1,2000
2000-12-30,TOR,0,.493,14.3,36.6,.465,1,2000
2000-12-30,SAC,0,.472,8.2,20,.225,1,2000
2000-12-30,PHI,1,.489,13.5,37,.147,1,2000
2000-12-30,SEA,1,.56,9.9,27.9,.133,1,2000
2000-12-30,CHH,0,.48,12.5,36.8,.419,1,2000
2000-12-30,VAN,0,.494,17.6,28.9,.214,1,2000
2000-12-30,GSW,1,.45,16.9,42.9,.375,1,2000
2000-12-31,CHI,1,.431,13,19,.333,1,2000
2000-12-31,NJN,0,.351,8.5,19.6,.184,1,2000
2000-12-31,WAS,1,.487,18,37.8,.493,1,2000
2000-12-31,DET,0,.446,13.4,20,.265,1,2000
2001-01-01,MIN,1,.518,7.9,29.7,.256,1,2000
2001-01-01,HOU,0,.442,10.5,21.7,.364,1,2000
2001-01-01,POR,1,.443,14.4,29.7,.386,1,2000
2001-01-01,CHH,0,.344,14.8,29.4,.15,1,2000
2001-01-02,ATL,1,.529,18.2,25,.257,1,2000
